"","scientific_name","longitude","latitude","species_observed"
"5722","Aerodramus fuciphagus",101.2045141,13.9674008,TRUE
"5723","Aerodramus fuciphagus",100.862982,13.9675297,TRUE
"5724","Aerodramus fuciphagus",121.6796377,13.967923,TRUE
"5725","Aerodramus fuciphagus",106.174162,13.969587,TRUE
"5726","Aerodramus fuciphagus",104.8862386,13.9696981,TRUE
"5727","Aerodramus fuciphagus",100.432961,13.970179,TRUE
"5728","Aerodramus fuciphagus",121.2068143,13.9708609,TRUE
"5729","Aerodramus fuciphagus",101.709508,13.970983,TRUE
"5730","Aerodramus fuciphagus",100.924939,13.971059,TRUE
"5731","Aerodramus fuciphagus",99.4746776,13.9721414,TRUE
"5732","Aerodramus fuciphagus",99.67524,13.9733512,TRUE
"5733","Aerodramus fuciphagus",100.98596,13.973783,TRUE
"5734","Aerodramus fuciphagus",121.288823,13.974295,TRUE
"5735","Aerodramus fuciphagus",121.7256349,13.9755493,TRUE
"5736","Aerodramus fuciphagus",124.3104851,13.9760283,TRUE
"5737","Aerodramus fuciphagus",123.41307,13.981714,TRUE
"5738","Aerodramus fuciphagus",102.2042435,13.9828127,TRUE
"5739","Aerodramus fuciphagus",104.9309264,13.9841399,TRUE
"5740","Aerodramus fuciphagus",100.3744071,13.984816,TRUE
"5741","Aerodramus fuciphagus",100.2008658,13.984863,TRUE
"5742","Aerodramus fuciphagus",100.005842,13.9887838,TRUE
"5743","Aerodramus fuciphagus",121.8235181,13.9938877,TRUE
"5744","Aerodramus fuciphagus",121.0848365,13.9945394,TRUE
"5745","Aerodramus fuciphagus",100.6924117,13.9962531,TRUE
"5746","Aerodramus fuciphagus",102.0345202,13.9980689,TRUE
"5747","Aerodramus fuciphagus",102.4248075,13.9986195,TRUE
"5748","Aerodramus fuciphagus",99.567988,14.005543,TRUE
"5749","Aerodramus fuciphagus",101.7797899,14.0065617,TRUE
"5750","Aerodramus fuciphagus",102.7950587,14.0069628,TRUE
"5751","Aerodramus fuciphagus",104.8592788,14.0069793,TRUE
"5752","Aerodramus fuciphagus",100.2429168,14.008666,TRUE
"5753","Aerodramus fuciphagus",101.244628,14.010756,TRUE
"5754","Aerodramus fuciphagus",107.993035,14.012093,TRUE
"5755","Aerodramus fuciphagus",100.155787,14.013577,TRUE
"5756","Aerodramus fuciphagus",120.8739873,14.0151702,TRUE
"5757","Aerodramus fuciphagus",121.594486,14.020161,TRUE
"5758","Aerodramus fuciphagus",121.4112854,14.022187,TRUE
"5759","Aerodramus fuciphagus",102.2312208,14.0226073,TRUE
"5760","Aerodramus fuciphagus",99.9748993,14.0236026,TRUE
"5761","Aerodramus fuciphagus",124.0361166,14.0261008,TRUE
"5762","Aerodramus fuciphagus",121.0005641,14.0261577,TRUE
"5763","Aerodramus fuciphagus",104.1383701,14.026179,TRUE
"5764","Aerodramus fuciphagus",100.653766,14.027916,TRUE
"5765","Aerodramus fuciphagus",100.451778,14.028412,TRUE
"5766","Aerodramus fuciphagus",121.365078,14.0310645,TRUE
"5767","Aerodramus fuciphagus",99.5259855,14.0328828,TRUE
"5768","Aerodramus fuciphagus",100.5719059,14.0330957,TRUE
"5769","Aerodramus fuciphagus",100.3779981,14.035106,TRUE
"5770","Aerodramus fuciphagus",101.2033118,14.0371716,TRUE
"5771","Aerodramus fuciphagus",99.2429352,14.0393406,TRUE
"5772","Aerodramus fuciphagus",100.3119377,14.0414513,TRUE
"5773","Aerodramus fuciphagus",99.632525,14.041764,TRUE
"5774","Aerodramus fuciphagus",100.734066,14.043612,TRUE
"5775","Aerodramus fuciphagus",99.912934,14.046718,TRUE
"5776","Aerodramus fuciphagus",99.4391282,14.0485041,TRUE
"5777","Aerodramus fuciphagus",105.3445838,14.0491174,TRUE
"5778","Aerodramus fuciphagus",101.3734031,14.0511642,TRUE
"5779","Aerodramus fuciphagus",99.776487,14.052881,TRUE
"5780","Aerodramus fuciphagus",121.447418,14.054745,TRUE
"5781","Aerodramus fuciphagus",120.968399,14.0619881,TRUE
"5782","Aerodramus fuciphagus",121.5054995,14.0652186,TRUE
"5783","Aerodramus fuciphagus",104.672855,14.0671385,TRUE
"5784","Aerodramus fuciphagus",100.53662,14.069743,TRUE
"5785","Aerodramus fuciphagus",103.1004414,14.0706578,TRUE
"5786","Aerodramus fuciphagus",104.604841,14.071627,TRUE
"5787","Aerodramus fuciphagus",98.2092516,14.0721803,TRUE
"5788","Aerodramus fuciphagus",100.6030402,14.0734395,TRUE
"5789","Aerodramus fuciphagus",121.2132892,14.0735477,TRUE
"5790","Aerodramus fuciphagus",105.594908,14.075045,TRUE
"5791","Aerodramus fuciphagus",121.3304075,14.0759237,TRUE
"5792","Aerodramus fuciphagus",100.6951354,14.0759668,TRUE
"5793","Aerodramus fuciphagus",102.2610034,14.0780285,TRUE
"5794","Aerodramus fuciphagus",105.6831652,14.079443,TRUE
"5795","Aerodramus fuciphagus",101.6834137,14.0805761,TRUE
"5796","Aerodramus fuciphagus",105.3143882,14.0870988,TRUE
"5797","Aerodramus fuciphagus",101.326998,14.087142,TRUE
"5798","Aerodramus fuciphagus",120.7850111,14.0881583,TRUE
"5799","Aerodramus fuciphagus",121.017068,14.09106,TRUE
"5800","Aerodramus fuciphagus",101.27684,14.0943483,TRUE
"5801","Aerodramus fuciphagus",100.3119033,14.0962551,TRUE
"5802","Aerodramus fuciphagus",100.3939775,14.0963698,TRUE
"5803","Aerodramus fuciphagus",103.145337,14.096861,TRUE
"5804","Aerodramus fuciphagus",120.9114768,14.0972358,TRUE
"5805","Aerodramus fuciphagus",100.9583805,14.0996833,TRUE
"5806","Aerodramus fuciphagus",98.1670591,14.1009227,TRUE
"5807","Aerodramus fuciphagus",99.165849,14.105826,TRUE
"5808","Aerodramus fuciphagus",101.79109,14.106366,TRUE
"5809","Aerodramus fuciphagus",106.3705486,14.1076407,TRUE
"5810","Aerodramus fuciphagus",101.9474584,14.1079849,TRUE
"5811","Aerodramus fuciphagus",124.2829871,14.1098568,TRUE
"5812","Aerodramus fuciphagus",99.388323,14.110115,TRUE
"5813","Aerodramus fuciphagus",121.1750445,14.1103146,TRUE
"5814","Aerodramus fuciphagus",104.5659828,14.1127702,TRUE
"5815","Aerodramus fuciphagus",120.861449,14.113967,TRUE
"5816","Aerodramus fuciphagus",100.625787,14.117024,TRUE
"5817","Aerodramus fuciphagus",100.5437614,14.1171463,TRUE
"5818","Aerodramus fuciphagus",120.6012448,14.1211324,TRUE
"5819","Aerodramus fuciphagus",103.2014465,14.1233415,TRUE
"5820","Aerodramus fuciphagus",120.970341,14.1248349,TRUE
"5821","Aerodramus fuciphagus",98.0970247,14.1282104,TRUE
"5822","Aerodramus fuciphagus",99.7039533,14.129246,TRUE
"5823","Aerodramus fuciphagus",99.3464899,14.1300835,TRUE
"5824","Aerodramus fuciphagus",99.6484232,14.1331183,TRUE
"5825","Aerodramus fuciphagus",101.2318165,14.1355773,TRUE
"5826","Aerodramus fuciphagus",100.0421489,14.1394418,TRUE
"5827","Aerodramus fuciphagus",100.1158208,14.1395788,TRUE
"5828","Aerodramus fuciphagus",100.7748199,14.1432478,TRUE
"5829","Aerodramus fuciphagus",122.8640067,14.1448766,TRUE
"5830","Aerodramus fuciphagus",101.350041,14.147161,TRUE
"5831","Aerodramus fuciphagus",101.2947872,14.1494085,TRUE
"5832","Aerodramus fuciphagus",100.4940466,14.1504539,TRUE
"5833","Aerodramus fuciphagus",106.2770634,14.1542672,TRUE
"5834","Aerodramus fuciphagus",102.9332042,14.1579651,TRUE
"5835","Aerodramus fuciphagus",121.6003275,14.1586118,TRUE
"5836","Aerodramus fuciphagus",100.721157,14.161207,TRUE
"5837","Aerodramus fuciphagus",101.01081,14.16333,TRUE
"5838","Aerodramus fuciphagus",100.5532198,14.1661937,TRUE
"5839","Aerodramus fuciphagus",100.3595534,14.1678123,TRUE
"5840","Aerodramus fuciphagus",121.000548,14.1682326,TRUE
"5841","Aerodramus fuciphagus",120.8413911,14.1685343,TRUE
"5842","Aerodramus fuciphagus",121.2686747,14.174838,TRUE
"5843","Aerodramus fuciphagus",100.20126,14.1752,TRUE
"5844","Aerodramus fuciphagus",121.1346531,14.1757223,TRUE
"5845","Aerodramus fuciphagus",121.209859,14.176525,TRUE
"5846","Aerodramus fuciphagus",106.2189421,14.1799631,TRUE
"5847","Aerodramus fuciphagus",106.1720129,14.1811212,TRUE
"5848","Aerodramus fuciphagus",120.5985656,14.1910964,TRUE
"5849","Aerodramus fuciphagus",101.2679815,14.1968688,TRUE
"5850","Aerodramus fuciphagus",99.498415,14.1975462,TRUE
"5851","Aerodramus fuciphagus",120.9694612,14.2027702,TRUE
"5852","Aerodramus fuciphagus",100.3243874,14.2087261,TRUE
"5853","Aerodramus fuciphagus",121.4797783,14.2109724,TRUE
"5854","Aerodramus fuciphagus",100.627053,14.2111646,TRUE
"5855","Aerodramus fuciphagus",99.0862837,14.2112146,TRUE
"5856","Aerodramus fuciphagus",101.9124415,14.2124265,TRUE
"5857","Aerodramus fuciphagus",102.5967511,14.213395,TRUE
"5858","Aerodramus fuciphagus",99.7384228,14.2134123,TRUE
"5859","Aerodramus fuciphagus",99.9371967,14.2142739,TRUE
"5860","Aerodramus fuciphagus",100.486807,14.21529,TRUE
"5861","Aerodramus fuciphagus",101.1028339,14.2164007,TRUE
"5862","Aerodramus fuciphagus",101.194186,14.218463,TRUE
"5863","Aerodramus fuciphagus",121.0344121,14.2201084,TRUE
"5864","Aerodramus fuciphagus",120.8409083,14.2236814,TRUE
"5865","Aerodramus fuciphagus",102.8952026,14.2264478,TRUE
"5866","Aerodramus fuciphagus",99.9914075,14.2273848,TRUE
"5867","Aerodramus fuciphagus",101.4112618,14.2283555,TRUE
"5868","Aerodramus fuciphagus",99.033315,14.229991,TRUE
"5869","Aerodramus fuciphagus",100.0506619,14.2303179,TRUE
"5870","Aerodramus fuciphagus",100.5792319,14.2325602,TRUE
"5871","Aerodramus fuciphagus",107.9930091,14.2370969,TRUE
"5872","Aerodramus fuciphagus",120.6423246,14.2377592,TRUE
"5873","Aerodramus fuciphagus",106.2517411,14.2397565,TRUE
"5874","Aerodramus fuciphagus",106.1992285,14.2402109,TRUE
"5875","Aerodramus fuciphagus",102.501117,14.2402276,TRUE
"5876","Aerodramus fuciphagus",101.3545795,14.2407349,TRUE
"5877","Aerodramus fuciphagus",100.7861583,14.2420888,TRUE
"5878","Aerodramus fuciphagus",121.9003667,14.2424917,TRUE
"5879","Aerodramus fuciphagus",104.722495,14.2426896,TRUE
"5880","Aerodramus fuciphagus",98.0455971,14.2430869,TRUE
"5881","Aerodramus fuciphagus",121.8227061,14.250149,TRUE
"5882","Aerodramus fuciphagus",100.4400201,14.2522936,TRUE
"5883","Aerodramus fuciphagus",101.040527,14.260479,TRUE
"5884","Aerodramus fuciphagus",120.8778001,14.2605995,TRUE
"5885","Aerodramus fuciphagus",120.9758878,14.2621787,TRUE
"5886","Aerodramus fuciphagus",100.486996,14.265501,TRUE
"5887","Aerodramus fuciphagus",100.6698457,14.2671799,TRUE
"5888","Aerodramus fuciphagus",101.9153116,14.2681503,TRUE
"5889","Aerodramus fuciphagus",104.058007,14.268606,TRUE
"5890","Aerodramus fuciphagus",121.1580406,14.2713029,TRUE
"5891","Aerodramus fuciphagus",121.0717855,14.2734093,TRUE
"5892","Aerodramus fuciphagus",100.7184629,14.2781519,TRUE
"5893","Aerodramus fuciphagus",99.910127,14.2823551,TRUE
"5894","Aerodramus fuciphagus",99.692173,14.2825997,TRUE
"5895","Aerodramus fuciphagus",121.5297654,14.283742,TRUE
"5896","Aerodramus fuciphagus",98.288678,14.2852565,TRUE
"5897","Aerodramus fuciphagus",101.2767671,14.287063,TRUE
"5898","Aerodramus fuciphagus",101.3936377,14.2872576,TRUE
"5899","Aerodramus fuciphagus",101.222854,14.2875429,TRUE
"5900","Aerodramus fuciphagus",99.215847,14.287995,TRUE
"5901","Aerodramus fuciphagus",99.8390591,14.2896116,TRUE
"5902","Aerodramus fuciphagus",100.0603246,14.2911669,TRUE
"5903","Aerodramus fuciphagus",102.775501,14.2918115,TRUE
"5904","Aerodramus fuciphagus",101.1662292,14.2953256,TRUE
"5905","Aerodramus fuciphagus",120.7803769,14.2994995,TRUE
"5906","Aerodramus fuciphagus",102.8459929,14.3025356,TRUE
"5907","Aerodramus fuciphagus",98.981935,14.303113,TRUE
"5908","Aerodramus fuciphagus",100.6004012,14.3056596,TRUE
"5909","Aerodramus fuciphagus",101.3210732,14.3093606,TRUE
"5910","Aerodramus fuciphagus",120.731,14.31,TRUE
"5911","Aerodramus fuciphagus",100.7627674,14.3127032,TRUE
"5912","Aerodramus fuciphagus",121.1102212,14.3155501,TRUE
"5913","Aerodramus fuciphagus",109.1052675,14.316201,TRUE
"5914","Aerodramus fuciphagus",101.08469,14.3191809,TRUE
"5915","Aerodramus fuciphagus",100.8386621,14.3196611,TRUE
"5916","Aerodramus fuciphagus",100.480685,14.32964,TRUE
"5917","Aerodramus fuciphagus",120.9225493,14.3305521,TRUE
"5918","Aerodramus fuciphagus",101.261584,14.332158,TRUE
"5919","Aerodramus fuciphagus",101.2033115,14.338073,TRUE
"5920","Aerodramus fuciphagus",100.5275247,14.3422258,TRUE
"5921","Aerodramus fuciphagus",99.9786978,14.3442037,TRUE
"5922","Aerodramus fuciphagus",98.9547251,14.35265,TRUE
"5923","Aerodramus fuciphagus",100.577934,14.3536914,TRUE
"5924","Aerodramus fuciphagus",102.303356,14.354113,TRUE
"5925","Aerodramus fuciphagus",105.2097774,14.3638913,TRUE
"5926","Aerodramus fuciphagus",101.400665,14.365592,TRUE
"5927","Aerodramus fuciphagus",101.8371248,14.3673419,TRUE
"5928","Aerodramus fuciphagus",121.0605651,14.3674354,TRUE
"5929","Aerodramus fuciphagus",101.7740393,14.3696699,TRUE
"5930","Aerodramus fuciphagus",98.7444305,14.3734946,TRUE
"5931","Aerodramus fuciphagus",99.8664941,14.3758671,TRUE
"5932","Aerodramus fuciphagus",101.713432,14.3778243,TRUE
"5933","Aerodramus fuciphagus",101.111211,14.378254,TRUE
"5934","Aerodramus fuciphagus",100.0595034,14.3784275,TRUE
"5935","Aerodramus fuciphagus",108.025761,14.380078,TRUE
"5936","Aerodramus fuciphagus",120.960141,14.380412,TRUE
"5937","Aerodramus fuciphagus",120.5742946,14.3832766,TRUE
"5938","Aerodramus fuciphagus",100.1743524,14.3885052,TRUE
"5939","Aerodramus fuciphagus",100.470667,14.390555,TRUE
"5940","Aerodramus fuciphagus",101.905666,14.3921077,TRUE
"5941","Aerodramus fuciphagus",104.0585796,14.3922373,TRUE
"5942","Aerodramus fuciphagus",120.8611858,14.3923155,TRUE
"5943","Aerodramus fuciphagus",99.9517092,14.3937586,TRUE
"5944","Aerodramus fuciphagus",101.21318,14.3944,TRUE
"5945","Aerodramus fuciphagus",102.2572875,14.3968153,TRUE
"5946","Aerodramus fuciphagus",101.3684661,14.3999931,TRUE
"5947","Aerodramus fuciphagus",100.9482783,14.4005525,TRUE
"5948","Aerodramus fuciphagus",103.2860372,14.4031691,TRUE
"5949","Aerodramus fuciphagus",120.9155029,14.4033988,TRUE
"5950","Aerodramus fuciphagus",99.1234245,14.4042214,TRUE
"5951","Aerodramus fuciphagus",98.1810001,14.4066185,TRUE
"5952","Aerodramus fuciphagus",100.890002,14.409714,TRUE
"5953","Aerodramus fuciphagus",121.4816407,14.4132482,TRUE
"5954","Aerodramus fuciphagus",100.5671885,14.4173899,TRUE
"5955","Aerodramus fuciphagus",99.0549443,14.4198118,TRUE
"5956","Aerodramus fuciphagus",105.2005506,14.4257029,TRUE
"5957","Aerodramus fuciphagus",101.4096129,14.4278926,TRUE
"5958","Aerodramus fuciphagus",121.449768,-17.28182,TRUE
"5959","Aerodramus fuciphagus",133.227078,-17.2818,TRUE
"5960","Aerodramus fuciphagus",135.65667,-17.278605,TRUE
"5961","Aerodramus fuciphagus",138.2053816,-17.2778671,TRUE
"5962","Aerodramus fuciphagus",126.9095162,-17.2772472,TRUE
"5963","Aerodramus fuciphagus",137.243246,-17.275794,TRUE
"5964","Aerodramus fuciphagus",104.6864077,14.4321761,TRUE
"5965","Aerodramus fuciphagus",120.9577829,14.434223,TRUE
"5966","Aerodramus fuciphagus",103.699765,14.434231,TRUE
"5967","Aerodramus fuciphagus",121.0380748,14.4352413,TRUE
"5968","Aerodramus fuciphagus",101.05479,14.43559,TRUE
"5969","Aerodramus fuciphagus",100.3675261,14.4390642,TRUE
"5970","Aerodramus fuciphagus",98.84802,14.44004,TRUE
"5971","Aerodramus fuciphagus",105.3446232,14.4415778,TRUE
"5972","Aerodramus fuciphagus",100.4358602,14.4418839,TRUE
"5973","Aerodramus fuciphagus",105.2727985,14.4423272,TRUE
"5974","Aerodramus fuciphagus",100.150821,14.450083,TRUE
"5975","Aerodramus fuciphagus",100.525196,14.451779,TRUE
"5976","Aerodramus fuciphagus",101.3597762,14.4539817,TRUE
"5977","Aerodramus fuciphagus",100.7429591,14.454764,TRUE
"5978","Aerodramus fuciphagus",102.1854182,14.4558805,TRUE
"5979","Aerodramus fuciphagus",120.881101,14.4597875,TRUE
"5980","Aerodramus fuciphagus",103.5506228,14.4600708,TRUE
"5981","Aerodramus fuciphagus",120.532867,14.461149,TRUE
"5982","Aerodramus fuciphagus",100.2170706,14.4638843,TRUE
"5983","Aerodramus fuciphagus",102.1149588,14.4645187,TRUE
"5984","Aerodramus fuciphagus",100.106186,14.466608,TRUE
"5985","Aerodramus fuciphagus",104.0719333,14.4669881,TRUE
"5986","Aerodramus fuciphagus",101.5936124,14.4688404,TRUE
"5987","Aerodramus fuciphagus",100.050853,14.4693409,TRUE
"5988","Aerodramus fuciphagus",99.8643131,14.4718791,TRUE
"5989","Aerodramus fuciphagus",99.9787113,14.4719763,TRUE
"5990","Aerodramus fuciphagus",101.5145731,14.4730789,TRUE
"5991","Aerodramus fuciphagus",121.4880948,14.473982,TRUE
"5992","Aerodramus fuciphagus",102.7483785,14.4781276,TRUE
"5993","Aerodramus fuciphagus",121.437342,14.478932,TRUE
"5994","Aerodramus fuciphagus",101.095564,14.47947,TRUE
"5995","Aerodramus fuciphagus",100.9649231,14.4857158,TRUE
"5996","Aerodramus fuciphagus",101.9119213,14.4907059,TRUE
"5997","Aerodramus fuciphagus",98.830474,14.492029,TRUE
"5998","Aerodramus fuciphagus",120.9809035,14.4928367,TRUE
"5999","Aerodramus fuciphagus",101.1638743,14.4938235,TRUE
"6000","Aerodramus fuciphagus",121.2761933,14.4954335,TRUE
"6001","Aerodramus fuciphagus",105.0019753,14.4961328,TRUE
"6002","Aerodramus fuciphagus",102.982424,14.49667,TRUE
"6003","Aerodramus fuciphagus",100.5202351,14.501861,TRUE
"6004","Aerodramus fuciphagus",100.3998907,14.5021658,TRUE
"6005","Aerodramus fuciphagus",100.8247797,14.503657,TRUE
"6006","Aerodramus fuciphagus",104.1954088,14.5045534,TRUE
"6007","Aerodramus fuciphagus",101.781594,14.5057012,TRUE
"6008","Aerodramus fuciphagus",99.932022,14.507634,TRUE
"6009","Aerodramus fuciphagus",101.446545,14.508183,TRUE
"6010","Aerodramus fuciphagus",101.2400986,14.5148407,TRUE
"6011","Aerodramus fuciphagus",105.2385494,14.5156515,TRUE
"6012","Aerodramus fuciphagus",99.850289,14.516166,TRUE
"6013","Aerodramus fuciphagus",101.0250394,14.523618,TRUE
"6014","Aerodramus fuciphagus",100.459454,14.531402,TRUE
"6015","Aerodramus fuciphagus",102.9424953,14.5321185,TRUE
"6016","Aerodramus fuciphagus",121.1864921,14.5329441,TRUE
"6017","Aerodramus fuciphagus",101.0713542,14.5329532,TRUE
"6018","Aerodramus fuciphagus",121.361813,14.534871,TRUE
"6019","Aerodramus fuciphagus",100.1243627,14.5349087,TRUE
"6020","Aerodramus fuciphagus",103.021,14.5352,TRUE
"6021","Aerodramus fuciphagus",101.3993988,14.5363649,TRUE
"6022","Aerodramus fuciphagus",101.3398668,14.5404466,TRUE
"6023","Aerodramus fuciphagus",100.9233181,14.5406016,TRUE
"6024","Aerodramus fuciphagus",120.9958585,14.5408577,TRUE
"6025","Aerodramus fuciphagus",121.0502762,14.5409409,TRUE
"6026","Aerodramus fuciphagus",100.975252,14.541976,TRUE
"6027","Aerodramus fuciphagus",121.3110673,14.5431165,TRUE
"6028","Aerodramus fuciphagus",101.962892,14.544293,TRUE
"6029","Aerodramus fuciphagus",104.236904,14.5466453,TRUE
"6030","Aerodramus fuciphagus",121.46262,14.546888,TRUE
"6031","Aerodramus fuciphagus",121.4125425,14.5471256,TRUE
"6032","Aerodramus fuciphagus",101.5459981,14.547325,TRUE
"6033","Aerodramus fuciphagus",99.889087,14.5493189,TRUE
"6034","Aerodramus fuciphagus",101.474291,14.55547,TRUE
"6035","Aerodramus fuciphagus",100.7251248,14.5600078,TRUE
"6036","Aerodramus fuciphagus",101.2966137,14.5667509,TRUE
"6037","Aerodramus fuciphagus",102.0117396,14.5707903,TRUE
"6038","Aerodramus fuciphagus",121.512379,14.573098,TRUE
"6039","Aerodramus fuciphagus",121.1367492,14.5750587,TRUE
"6040","Aerodramus fuciphagus",101.1455792,14.5754254,TRUE
"6041","Aerodramus fuciphagus",108.2745874,14.5794717,TRUE
"6042","Aerodramus fuciphagus",100.5343945,14.581386,TRUE
"6043","Aerodramus fuciphagus",101.5978205,14.5825276,TRUE
"6044","Aerodramus fuciphagus",101.02457,14.591459,TRUE
"6045","Aerodramus fuciphagus",101.2436067,14.5931498,TRUE
"6046","Aerodramus fuciphagus",121.3431927,14.5936555,TRUE
"6047","Aerodramus fuciphagus",99.8141025,14.5960153,TRUE
"6048","Aerodramus fuciphagus",101.8655452,14.5969654,TRUE
"6049","Aerodramus fuciphagus",101.1971712,14.5984205,TRUE
"6050","Aerodramus fuciphagus",121.0893938,14.5986843,TRUE
"6051","Aerodramus fuciphagus",120.3868425,14.6000582,TRUE
"6052","Aerodramus fuciphagus",100.9418661,14.600663,TRUE
"6053","Aerodramus fuciphagus",100.391222,14.602153,TRUE
"6054","Aerodramus fuciphagus",121.4444187,14.6028486,TRUE
"6055","Aerodramus fuciphagus",120.5102335,14.6055912,TRUE
"6056","Aerodramus fuciphagus",103.0226687,14.6068208,TRUE
"6057","Aerodramus fuciphagus",98.7317165,14.6071137,TRUE
"6058","Aerodramus fuciphagus",120.9820569,14.6081071,TRUE
"6059","Aerodramus fuciphagus",121.298418,14.6098305,TRUE
"6060","Aerodramus fuciphagus",101.3772567,14.6100042,TRUE
"6061","Aerodramus fuciphagus",121.0381183,14.6117259,TRUE
"6062","Aerodramus fuciphagus",100.4694284,14.6131829,TRUE
"6063","Aerodramus fuciphagus",99.169768,14.614117,TRUE
"6064","Aerodramus fuciphagus",107.867185,14.616608,TRUE
"6065","Aerodramus fuciphagus",100.9869772,14.6193454,TRUE
"6066","Aerodramus fuciphagus",121.5338302,14.6196966,TRUE
"6067","Aerodramus fuciphagus",108.29406,14.622873,TRUE
"6068","Aerodramus fuciphagus",100.5171239,14.6233156,TRUE
"6069","Aerodramus fuciphagus",102.231157,14.6234841,TRUE
"6070","Aerodramus fuciphagus",98.571619,14.626937,TRUE
"6071","Aerodramus fuciphagus",102.8306687,14.6323119,TRUE
"6072","Aerodramus fuciphagus",100.024791,14.633329,TRUE
"6073","Aerodramus fuciphagus",120.346588,14.633348,TRUE
"6074","Aerodramus fuciphagus",98.1380289,14.6360823,TRUE
"6075","Aerodramus fuciphagus",121.1253357,14.6375158,TRUE
"6076","Aerodramus fuciphagus",98.9866321,14.6382542,TRUE
"6077","Aerodramus fuciphagus",103.069354,14.639933,TRUE
"6078","Aerodramus fuciphagus",121.9580698,14.642718,TRUE
"6079","Aerodramus fuciphagus",101.7666964,14.6441839,TRUE
"6080","Aerodramus fuciphagus",101.095629,14.645058,TRUE
"6081","Aerodramus fuciphagus",101.2075822,14.6457818,TRUE
"6082","Aerodramus fuciphagus",98.7026714,14.6458604,TRUE
"6083","Aerodramus fuciphagus",101.4175818,14.646816,TRUE
"6084","Aerodramus fuciphagus",99.393124,14.649257,TRUE
"6085","Aerodramus fuciphagus",101.8322543,14.6546069,TRUE
"6086","Aerodramus fuciphagus",104.7251,14.658082,TRUE
"6087","Aerodramus fuciphagus",99.3060685,14.6617681,TRUE
"6088","Aerodramus fuciphagus",121.2402778,14.6619444,TRUE
"6089","Aerodramus fuciphagus",108.1159882,14.6649351,TRUE
"6090","Aerodramus fuciphagus",100.4087,14.6659,TRUE
"6091","Aerodramus fuciphagus",100.8872473,14.6711584,TRUE
"6092","Aerodramus fuciphagus",108.3002788,14.676936,TRUE
"6093","Aerodramus fuciphagus",121.1527714,14.6781019,TRUE
"6094","Aerodramus fuciphagus",100.5209,14.6795,TRUE
"6095","Aerodramus fuciphagus",120.9256983,14.6829902,TRUE
"6096","Aerodramus fuciphagus",121.0813589,14.6833962,TRUE
"6097","Aerodramus fuciphagus",108.37659,14.684073,TRUE
"6098","Aerodramus fuciphagus",101.691362,14.684631,TRUE
"6099","Aerodramus fuciphagus",102.5289029,14.6879115,TRUE
"6100","Aerodramus fuciphagus",121.013941,14.688807,TRUE
"6101","Aerodramus fuciphagus",98.404879,14.6928391,TRUE
"6102","Aerodramus fuciphagus",101.0471938,14.693694,TRUE
"6103","Aerodramus fuciphagus",108.238628,14.693838,TRUE
"6104","Aerodramus fuciphagus",120.5660758,14.6943737,TRUE
"6105","Aerodramus fuciphagus",101.4087222,14.6982778,TRUE
"6106","Aerodramus fuciphagus",100.82393,14.704669,TRUE
"6107","Aerodramus fuciphagus",121.5994263,14.7077584,TRUE
"6108","Aerodramus fuciphagus",120.2884527,14.7119912,TRUE
"6109","Aerodramus fuciphagus",121.7212299,14.7133292,TRUE
"6110","Aerodramus fuciphagus",103.05841,14.71496,TRUE
"6111","Aerodramus fuciphagus",107.828869,14.721975,TRUE
"6112","Aerodramus fuciphagus",120.9517023,14.7233522,TRUE
"6113","Aerodramus fuciphagus",104.2002874,14.7242202,TRUE
"6114","Aerodramus fuciphagus",100.4540652,14.7245208,TRUE
"6115","Aerodramus fuciphagus",121.0552275,14.7247076,TRUE
"6116","Aerodramus fuciphagus",101.1889975,14.7258983,TRUE
"6117","Aerodramus fuciphagus",121.136448,14.730775,TRUE
"6118","Aerodramus fuciphagus",121.1914093,14.7326108,TRUE
"6119","Aerodramus fuciphagus",121.6506101,14.7351806,TRUE
"6120","Aerodramus fuciphagus",100.908575,14.735593,TRUE
"6121","Aerodramus fuciphagus",108.5621905,14.7437498,TRUE
"6122","Aerodramus fuciphagus",145.6725141,-17.2682654,TRUE
"6123","Aerodramus fuciphagus",133.4525,-17.26638,TRUE
"6124","Aerodramus fuciphagus",131.143204,-17.265062,TRUE
"6125","Aerodramus fuciphagus",145.96847,-17.26082,TRUE
"6126","Aerodramus fuciphagus",145.859419,-17.257997,TRUE
"6127","Aerodramus fuciphagus",145.2938215,-17.2576549,TRUE
"6128","Aerodramus fuciphagus",145.491294,-17.251875,TRUE
"6129","Aerodramus fuciphagus",120.908,14.75707,TRUE
"6130","Aerodramus fuciphagus",120.4257841,14.7595957,TRUE
"6131","Aerodramus fuciphagus",120.9963395,14.7617673,TRUE
"6132","Aerodramus fuciphagus",103.0632623,14.7621796,TRUE
"6133","Aerodramus fuciphagus",104.902086,14.762318,TRUE
"6134","Aerodramus fuciphagus",101.4886235,14.7632412,TRUE
"6135","Aerodramus fuciphagus",120.251942,14.764263,TRUE
"6136","Aerodramus fuciphagus",120.819912,14.7643837,TRUE
"6137","Aerodramus fuciphagus",103.4246787,14.7667348,TRUE
"6138","Aerodramus fuciphagus",101.0849183,14.77045,TRUE
"6139","Aerodramus fuciphagus",99.4201413,14.7719395,TRUE
"6140","Aerodramus fuciphagus",108.9860535,14.7809582,TRUE
